ItemName,Brand,BrandHash,ProductName,CompanyURL,ItemHash,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,Cat_0,Cat_1,Cat_2,ProductHash,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue,feature_6,feature_7,feature_8
Asus Zenfone 2 Laser (Black  16 GB),Asus,2016033842,Asus Zenfone 2 Laser ,https://www.flipkart.com,-532979419,-532979419,-532979419,3 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-Polymer Battery,Qualcomm Snapdragon 615 Octa Core 1.5GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1399424076,12999,12349,12100,21082020,https://www.flipkart.com\/asus-zenfone-2-laser-black-16-gb/p/itmechh2dphwygaz?pid=MOBE9YR6ZRHZNABP&lid=LSTMOBE9YR6ZRHZNABPCY6LB9&marketplace=FLIPKART&srno=b_1_7&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBE9YR6ZRHZNABP.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,40,0.8853407417845912,35,217948,,,
Asus ROG Phone II (Black  128 GB),Asus,2016033842,Asus ROG Phone II ,https://www.flipkart.com,-1077551226,-1077551226,-1077551226,8 GB RAM | 128 GB ROM,16.74 cm (6.59 inch) Full HD+ Display,48MP + 13MP | 24MP Front Camera,6000 mAh Battery,Qualcomm Snapdragon 855 Plus Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,798225872,39999,35999,40999,21082020,https://www.flipkart.com\/asus-rog-phone-ii-black-128-gb/p/itm99be8e028a908?pid=MOBFK5TPW6UFVZGR&lid=LSTMOBFK5TPW6UFVZGRIIBD2S&marketplace=FLIPKART&srno=b_1_8&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBFK5TPW6UFVZGR.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,32,0.7435262459552471,45,782539,,,
Asus ROG Phone 3 (Black  128 GB),Asus,2016033842,Asus ROG Phone 3 ,https://www.flipkart.com,892194234,892194234,892194234,8 GB RAM | 128 GB ROM,16.74 cm (6.59 inch) Full HD+ Display,64MP + 13MP + 5MP | 24MP Front Camera,6000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 865+ (SM8250) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,598806985,49999,46999,55999,21082020,https://www.flipkart.com\/asus-rog-phone-3-black-128-gb/p/itm93ba84fa7cce9?pid=MOBFTHGZEYPWHGHE&lid=LSTMOBFTHGZEYPWHGHE6FE3GU&marketplace=FLIPKART&srno=b_1_9&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBFTHGZEYPWHGHE.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,46,0.9867915820907476,40,860008,,,
Asus ZenFone Max M1 (Black  64 GB),Asus,2016033842,Asus ZenFone Max M1 ,https://www.flipkart.com,-1966127731,-1966127731,-1966127731,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-593479132,7499,6299,9599,21082020,https://www.flipkart.com\/asus-zenfone-max-m1-black-64-gb/p/itm5d8720dee5452?pid=MOBFRTDMWJQN3ZQZ&lid=LSTMOBFRTDMWJQN3ZQZYRGUBJ&marketplace=FLIPKART&srno=b_1_10&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBFRTDMWJQN3ZQZ.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,37,0.416535650860422,29,374285,,,
Asus Zenfone 4 Selfie (Gold  32 GB),Asus,2016033842,Asus Zenfone 4 Selfie ,https://www.flipkart.com,132255885,132255885,132255885,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 13MP Front Camera,3000 mAh Battery,Octa Core Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1287963155,10999,9789,10450,21082020,https://www.flipkart.com\/asus-zenfone-4-selfie-gold-32-gb/p/itmex8h6aznvhchy?pid=MOBEWPZFX6USKUW7&lid=LSTMOBEWPZFX6USKUW7RHOJNK&marketplace=FLIPKART&srno=b_1_11&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBEWPZFX6USKUW7.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,17,0.1604494120133444,21,519027,,,
Asus ZenFone Max M2 (Silver  32 GB),Asus,2016033842,Asus ZenFone Max M2 ,https://www.flipkart.com,-336454630,-336454630,-336454630,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1399763721,7999,7279,12999,21082020,https://www.flipkart.com\/asus-zenfone-max-m2-silver-32-gb/p/itmfdwgbbgr6hthg?pid=MOBFDWGBTYRZRHMN&lid=LSTMOBFDWGBTYRZRHMNVJGCJQ&marketplace=FLIPKART&srno=b_1_12&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBFDWGBTYRZRHMN.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,46,0.5691176086993693,43,976484,,,
Asus Zenfone 4 Selfie (Black  32 GB),Asus,2016033842,Asus Zenfone 4 Selfie ,https://www.flipkart.com,1330604736,1330604736,1330604736,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 13MP Front Camera,3000 mAh Battery,Octa Core Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1287963155,10999,9459,10450,21082020,https://www.flipkart.com\/asus-zenfone-4-selfie-black-32-gb/p/itmexpyeuxahpqum?pid=MOBEWPZFNAVKRMBR&lid=LSTMOBEWPZFNAVKRMBRNVAGSW&marketplace=FLIPKART&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBEWPZFNAVKRMBR.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,44,0.0692794440046074,38,360576,,,
Asus Zenfone Max Pro M1 (Grey  32 GB),Asus,2016033842,Asus Zenfone Max Pro M1 ,https://www.flipkart.com,-1714743348,-1714743348,-1714743348,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,13MP + 5MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-309116837,7999,6479,13199,21082020,https://www.flipkart.com\/asus-zenfone-max-pro-m1-grey-32-gb/p/itmf4hg4z55waayn?pid=MOBF3A8UMME3H2BZ&lid=LSTMOBF3A8UMME3H2BZPJPNUD&marketplace=FLIPKART&srno=b_1_14&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBF3A8UMME3H2BZ.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,44,0.35770111549690387,45,960683,,,
Asus Zenfone Max Pro M1 (Blue  64 GB),Asus,2016033842,Asus Zenfone Max Pro M1 ,https://www.flipkart.com,-6369668,-6369668,-6369668,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,13MP + 5MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-309116837,8999,8459,15599,21082020,https://www.flipkart.com\/asus-zenfone-max-pro-m1-blue-64-gb/p/itmf7gcrdmjh97cv?pid=MOBF7GCRGR2S78XN&lid=LSTMOBF7GCRGR2S78XNPDO4YM&marketplace=FLIPKART&srno=b_1_15&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBF7GCRGR2S78XN.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,19,0.2206389088643439,19,820985,,,
Asus ZenFone Max M1 (Gold  32 GB),Asus,2016033842,Asus ZenFone Max M1 ,https://www.flipkart.com,1107423244,1107423244,1107423244,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-593479132,6499,5589,9599,21082020,https://www.flipkart.com\/asus-zenfone-max-m1-gold-32-gb/p/itmf9fgsb4e6tz5e?pid=MOBF9FGSZYJFZXJA&lid=LSTMOBF9FGSZYJFZXJA3SCMXG&marketplace=FLIPKART&srno=b_1_16&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBF9FGSZYJFZXJA.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,30,0.43263733833255236,19,662731,,,
Asus Zenfone Max Pro M1 (Black  64 GB),Asus,2016033842,Asus Zenfone Max Pro M1 ,https://www.flipkart.com,770872684,770872684,770872684,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,16MP + 5MP | 16MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-309116837,11999,10319,17999,21082020,https://www.flipkart.com\/asus-zenfone-max-pro-m1-black-64-gb/p/itmf79gxwfs6yt8m?pid=MOBF4UQ9NSFFMH7Z&lid=LSTMOBF4UQ9NSFFMH7ZYQWLHK&marketplace=FLIPKART&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBF4UQ9NSFFMH7Z.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,21,0.8784345681468204,28,260930,,,
Asus ZenFone Max M1 (Black  32 GB),Asus,2016033842,Asus ZenFone Max M1 ,https://www.flipkart.com,195288641,195288641,195288641,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-593479132,6499,5394,9599,21082020,https://www.flipkart.com\/asus-zenfone-max-m1-black-32-gb/p/itmfd9gq5x4khdef?pid=MOBF9FGSWNQNH3YZ&lid=LSTMOBF9FGSWNQNH3YZWLEFDB&marketplace=FLIPKART&srno=b_1_18&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBF9FGSWNQNH3YZ.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,12,0.502500293200218,28,510131,,,
Asus ZenFone Max Pro M2 (Blue  64 GB),Asus,2016033842,Asus ZenFone Max Pro M2 ,https://www.flipkart.com,-152697554,-152697554,-152697554,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 660 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-84160327,13999,11759,19999,21082020,https://www.flipkart.com\/asus-zenfone-max-pro-m2-blue-64-gb/p/itmfb22ghffcepfp?pid=MOBFB22GHZCYAHYV&lid=LSTMOBFB22GHZCYAHYVQGPS01&marketplace=FLIPKART&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBFB22GHZCYAHYV.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,47,0.9766142741408005,16,776114,,,
Asus ZenFone Max Pro M2 (Titanium  64 GB),Asus,2016033842,Asus ZenFone Max Pro M2 ,https://www.flipkart.com,-838045685,-838045685,-838045685,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 660 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-84160327,13999,13159,19999,21082020,https://www.flipkart.com\/asus-zenfone-max-pro-m2-titanium-64-gb/p/itmfb22gufkbkhkb?pid=MOBFB22GCS2Z2ZDS&lid=LSTMOBFB22GCS2Z2ZDSKUJVGB&marketplace=FLIPKART&srno=b_1_20&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBFB22GCS2Z2ZDS.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,31,0.8487616902544941,48,487871,,,
Asus ZenFone Max Pro M2 (Blue  64 GB),Asus,2016033842,Asus ZenFone Max Pro M2 ,https://www.flipkart.com,-152697554,-152697554,-152697554,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 660 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-84160327,11999,10799,17999,21082020,https://www.flipkart.com\/asus-zenfone-max-pro-m2-blue-64-gb/p/itmfb22gm6tzurvy?pid=MOBFB22GKVVSXN83&lid=LSTMOBFB22GKVVSXN83YPIQYB&marketplace=FLIPKART&srno=b_1_21&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBFB22GKVVSXN83.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,13,0.7057973821244764,48,235863,,,
Asus Zenfone Max Pro M1 (Blue  64 GB),Asus,2016033842,Asus Zenfone Max Pro M1 ,https://www.flipkart.com,-6369668,-6369668,-6369668,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,16MP + 5MP | 16MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-309116837,11999,10079,17999,21082020,https://www.flipkart.com\/asus-zenfone-max-pro-m1-blue-64-gb/p/itmf7gcrfnyjmuvu?pid=MOBF7GCRDEKRXQZZ&lid=LSTMOBF7GCRDEKRXQZZWXEPUM&marketplace=FLIPKART&srno=b_1_22&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBF7GCRDEKRXQZZ.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,21,0.4537029097327586,16,271337,,,
Asus ZenFone Max M2 (Blue  32 GB),Asus,2016033842,Asus ZenFone Max M2 ,https://www.flipkart.com,2107813835,2107813835,2107813835,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1399763721,7999,7199,12999,21082020,https://www.flipkart.com\/asus-zenfone-max-m2-blue-32-gb/p/itmfb22ghjtyxzg6?pid=MOBFB22GCGFSFMJB&lid=LSTMOBFB22GCGFSFMJBUNEAUR&marketplace=FLIPKART&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBFB22GCGFSFMJB.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,36,0.9982094436264902,35,710722,,,
Asus ZenFone Max M2 (Black  32 GB),Asus,2016033842,Asus ZenFone Max M2 ,https://www.flipkart.com,-467369163,-467369163,-467369163,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1399763721,7999,6639,12999,21082020,https://www.flipkart.com\/asus-zenfone-max-m2-black-32-gb/p/itmfb22grnygzfy5?pid=MOBFB22G2QB87BZZ&lid=LSTMOBFB22G2QB87BZZCRZP5M&marketplace=FLIPKART&srno=b_1_24&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=57bd5908-fa59-47bf-be5d-d1d13e6f431e.MOBFB22G2QB87BZZ.SEARCH&ssid=fmiwuhqb9s0000001598000731626,1,1,37,0.9062620616025168,33,861115,,,
Honor 9X (Midnight Black  128 GB),Honor,2075611811,Honor 9X ,https://www.flipkart.com,-378561429,-378561429,-378561429,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Lithium Polymer Battery,Kirin 710F Processor,Pop Up AI Selfie camera with Full View Display,Home,Mobiles & Accessories,Mobiles,-1335482151,16999,14279,19999,21082020,https://www.flipkart.com\/honor-9x-midnight-black-128-gb/p/itmc8ed4034d23a3?pid=MOBFN6X8TMX7PDR3&lid=LSTMOBFN6X8TMX7PDR3DM94MX&marketplace=FLIPKART&srno=b_1_1&otracker=CLP_filters&fm=organic&iid=7f2009cf-0e99-4a66-92b1-65437cee7b28.MOBFN6X8TMX7PDR3.SEARCH&ssid=atfqax9k7k0000001598000732435,1,1,18,0.15956645088429144,48,591184,Brand Warranty of 1 Year Available for Mobile and 6 Months for USB Adapter and 3 Months for Data Cable,,
Honor 9X (Midnight Black  128 GB),Honor,2075611811,Honor 9X ,https://www.flipkart.com,-378561429,-378561429,-378561429,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Lithium Polymer Battery,Kirin 710F Processor,Pop Up AI Selfie camera with Full View Display,Home,Mobiles & Accessories,Mobiles,-1335482151,15999,14719, Off on Exchange,21082020,https://www.flipkart.com\/honor-9x-midnight-black-128-gb/p/itmc8ed4034d23a3?pid=MOBFN6X8FCDFNTN7&lid=LSTMOBFN6X8FCDFNTN7KHVKP1&marketplace=FLIPKART&srno=b_1_2&otracker=CLP_filters&fm=organic&iid=7f2009cf-0e99-4a66-92b1-65437cee7b28.MOBFN6X8FCDFNTN7.SEARCH&ssid=atfqax9k7k0000001598000732435,1,1,36,0.6017133558251098,19,369243,Brand Warranty of 1 Year Available for Mobile and 6 Months for USB Adapter and 3 Months for Data Cable,,
Honor 9X (Sapphire Blue  128 GB),Honor,2075611811,Honor 9X ,https://www.flipkart.com,14938718,14938718,14938718,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Lithium Polymer Battery,Kirin 710F Processor,Pop Up AI Selfie camera with Full View Display,Home,Mobiles & Accessories,Mobiles,-1335482151,16999,15639,19999,21082020,https://www.flipkart.com\/honor-9x-sapphire-blue-128-gb/p/itmc8ed4034d23a3?pid=MOBFN6X8VGPDG2TC&lid=LSTMOBFN6X8VGPDG2TCOLHIMB&marketplace=FLIPKART&srno=b_1_3&otracker=CLP_filters&fm=organic&iid=7f2009cf-0e99-4a66-92b1-65437cee7b28.MOBFN6X8VGPDG2TC.SEARCH&ssid=atfqax9k7k0000001598000732435,1,1,41,0.10505971575842643,39,120365,Brand Warranty of 1 Year Available for Mobile and 6 Months for USB Adapter and 3 Months for Data Cable,,
Honor 9X (Sapphire Blue  128 GB),Honor,2075611811,Honor 9X ,https://www.flipkart.com,14938718,14938718,14938718,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Lithium Polymer Battery,Kirin 710F Processor,Pop Up AI Selfie camera with Full View Display,Home,Mobiles & Accessories,Mobiles,-1335482151,15999,14239,13450,21082020,https://www.flipkart.com\/honor-9x-sapphire-blue-128-gb/p/itmc8ed4034d23a3?pid=MOBFN6X8YZANAZYC&lid=LSTMOBFN6X8YZANAZYCLR5XYR&marketplace=FLIPKART&srno=b_1_4&otracker=CLP_filters&fm=organic&iid=7f2009cf-0e99-4a66-92b1-65437cee7b28.MOBFN6X8YZANAZYC.SEARCH&ssid=atfqax9k7k0000001598000732435,1,1,24,0.41654310514408865,15,513438,Brand Warranty of 1 Year Available for Mobile and 6 Months for USB Adapter and 3 Months for Data Cable,,
Honor 20 (Sapphire Blue  128 GB),Honor,2075611811,Honor 20 ,https://www.flipkart.com,-1372356472,-1372356472,-1372356472,6 GB RAM | 128 GB ROM,15.9 cm (6.26 inch) Display,48MP + 2MP + 16MP | 32MP Front Camera,3750 mAh Battery,HiSilicon Kirin 980 Processor,Brand Warranty of 1 Year Available for Mobile  6 Months for Battery  3 Months for Adapter and Data Cable,Home,Mobiles & Accessories,Mobiles,604197631,22999,19779,35999,21082020,https://www.flipkart.com\/honor-20-sapphire-blue-128-gb/p/itmfggkavk6yua6x?pid=MOBFGGKATZVPG7RH&lid=LSTMOBFGGKATZVPG7RH9EXXYB&marketplace=FLIPKART&srno=b_1_5&otracker=CLP_filters&fm=organic&iid=7f2009cf-0e99-4a66-92b1-65437cee7b28.MOBFGGKATZVPG7RH.SEARCH&ssid=atfqax9k7k0000001598000732435,1,1,23,0.8205468650653426,36,723298,,,
Honor 9x Pro (Midnight Black  256 GB),Honor,2075611811,Honor 9x Pro ,https://www.flipkart.com,2111291377,2111291377,2111291377,6 GB RAM | 256 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Li-polymer Battery,Kirin 810 (7 nm Chipset with NPU) Processor,1 Year Warranty on Handset  6 Months on Charger and 3 Months on Data Cable Provided by the Manufacturer from Date of Purchase.,Home,Mobiles & Accessories,Mobiles,1580734081,17999,16739,18999,21082020,https://www.flipkart.com\/honor-9x-pro-midnight-black-256-gb/p/itm88a8595890a83?pid=MOBFPTF5X576JV3B&lid=LSTMOBFPTF5X576JV3BJTRCKK&marketplace=FLIPKART&srno=b_1_6&otracker=CLP_filters&fm=organic&iid=7f2009cf-0e99-4a66-92b1-65437cee7b28.MOBFPTF5X576JV3B.SEARCH&ssid=atfqax9k7k0000001598000732435,1,1,27,0.041805262424152834,47,276037,,,
Honor 10 Lite (Midnight Black  32 GB),Honor,2075611811,Honor 10 Lite ,https://www.flipkart.com,1009205413,1009205413,1009205413,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.77 cm (6.21 inch) Full HD+ Display,13MP + 2MP | 24MP Front Camera,3400 mAh Lithium Polymer Battery,Kirin 710 2.2GHz Octa Core Processor,Brand Warranty of 1 Year Available for Mobile  6 Months for Battery and Charger  3 Months for Data Cable,Home,Mobiles & Accessories,Mobiles,-424846533,13999,13019,13450,21082020,https://www.flipkart.com\/honor-10-lite-midnight-black-32-gb/p/itmfcskyfwjeaafh?pid=MOBFEMY3GVMZPGFK&lid=LSTMOBFEMY3GVMZPGFK28GQTB&marketplace=FLIPKART&srno=b_1_7&otracker=CLP_filters&fm=organic&iid=7f2009cf-0e99-4a66-92b1-65437cee7b28.MOBFEMY3GVMZPGFK.SEARCH&ssid=atfqax9k7k0000001598000732435,1,1,16,0.652605123919113,45,699313,,,
Honor 9i (Aurora Blue  64 GB),Honor,2075611811,Honor 9i ,https://www.flipkart.com,1726657185,1726657185,1726657185,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,14.99 cm (5.9 inch) Full HD+ Display,16MP + 2MP | 13MP + 2MP Dual Front Camera,3340 mAh Battery,Huawei Kirin 659 Octa Core Clocked up to 2.36 GHz Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,-2001642100,19999,18599,13450,21082020,https://www.flipkart.com\/honor-9i-aurora-blue-64-gb/p/itmexnp94kcvdnqw?pid=MOBEXNP92WMQUKHB&lid=LSTMOBEXNP92WMQUKHBW0KJNU&marketplace=FLIPKART&srno=b_1_8&otracker=CLP_filters&fm=organic&iid=7f2009cf-0e99-4a66-92b1-65437cee7b28.MOBEXNP92WMQUKHB.SEARCH&ssid=atfqax9k7k0000001598000732435,1,1,17,0.39934569422356503,12,491459,,,
Honor 6 Plus (Black  32 GB),Honor,2075611811,Honor 6 Plus ,https://www.flipkart.com,-1588851032,-1588851032,-1588851032,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,8MP + 8MP | 8MP Front Camera,3600 mAh Battery,Hisilicon Kirin 925 Cortex-A15 + Cortex-A7 Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,-1480848310,26499,21994,13450,21082020,https://www.flipkart.com\/honor-6-plus-black-32-gb/p/itmeuyd8azmuvpz6?pid=MOBE5DYUDJFNFJFM&lid=LSTMOBE5DYUDJFNFJFMJAQFOV&marketplace=FLIPKART&srno=b_1_9&otracker=CLP_filters&fm=organic&iid=7f2009cf-0e99-4a66-92b1-65437cee7b28.MOBE5DYUDJFNFJFM.SEARCH&ssid=atfqax9k7k0000001598000732435,1,1,32,0.8162426443547027,26,244924,,,
