ItemName,Brand,BrandHash,ProductName,CompanyURL,ItemHash,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,Cat_0,Cat_1,Cat_2,ProductHash,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue,feature_6,feature_7,feature_8
Asus ROG Phone II (Black  128 GB),Asus,-1052695615,Asus ROG Phone II ,https://www.flipkart.com,-2114551087,-2114551087,-2114551087,8 GB RAM | 128 GB ROM,16.74 cm (6.59 inch) Full HD+ Display,48MP + 13MP | 24MP Front Camera,6000 mAh Battery,Qualcomm Snapdragon 855 Plus Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,2010669379,39999,37599,40999,26082020,https://www.flipkart.com\/asus-rog-phone-ii-black-128-gb/p/itm99be8e028a908?pid=MOBFK5TPW6UFVZGR&lid=LSTMOBFK5TPW6UFVZGRIIBD2S&marketplace=FLIPKART&srno=b_1_8&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBFK5TPW6UFVZGR.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,16,0.67834220632474,37,155050,,,
Asus Zenfone Max Pro M1 (Grey  64 GB),Asus,-1052695615,Asus Zenfone Max Pro M1 ,https://www.flipkart.com,-823364748,-823364748,-823364748,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,13MP + 5MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1356620469,8999,7829,15599,26082020,https://www.flipkart.com\/asus-zenfone-max-pro-m1-grey-64-gb/p/itmf4hg4bhbbng96?pid=MOBF3A8USX5NWRYE&lid=LSTMOBF3A8USX5NWRYEHQZ3W9&marketplace=FLIPKART&srno=b_1_9&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBF3A8USX5NWRYE.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,36,0.7419304600952974,20,271615,,,
Asus Zenfone 4 Selfie Pro (Gold  64 GB),Asus,-1052695615,Asus Zenfone 4 Selfie Pro ,https://www.flipkart.com,305332594,305332594,305332594,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,13.97 cm (5.5 inch) Full HD Display,16MP Rear Camera | 24MP + 5MP Dual Front Camera,3000 mAh Battery,Octa Core Qualcomm Snapdragon 625 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1304892834,25999,23139,14200,26082020,https://www.flipkart.com\/asus-zenfone-4-selfie-pro-gold-64-gb/p/itmewpzfhjxk5h6w?pid=MOBEWPZFZ2M6QEVU&lid=LSTMOBEWPZFZ2M6QEVUPZFK3P&marketplace=FLIPKART&srno=b_1_10&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBEWPZFZ2M6QEVU.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,40,0.5803307361933402,44,285630,,,
Asus Zenfone 4 Selfie (Black  32 GB),Asus,-1052695615,Asus Zenfone 4 Selfie ,https://www.flipkart.com,-1811423054,-1811423054,-1811423054,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 13MP Front Camera,3000 mAh Battery,Octa Core Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1141708327,10999,10009,10300,26082020,https://www.flipkart.com\/asus-zenfone-4-selfie-black-32-gb/p/itmexpyeuxahpqum?pid=MOBEWPZFNAVKRMBR&lid=LSTMOBEWPZFNAVKRMBRNVAGSW&marketplace=FLIPKART&srno=b_1_11&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBEWPZFNAVKRMBR.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,26,0.2267513347498763,42,567722,,,
Asus Zenfone 2 Laser ZE500KL (Black  16 GB),Asus,-1052695615,Asus Zenfone 2 Laser ZE500KL ,https://www.flipkart.com,-1542925299,-1542925299,-1542925299,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,2070 mAh Li-Polymer Battery,Qualcomm Snapdragon 410 MSM8916 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,66776466,5990,5032,0,26082020,https://www.flipkart.com\/asus-zenfone-2-laser-ze500kl-black-16-gb/p/itme9j58rmfu8hje?pid=MOBE9J58KGKA8JHX&lid=LSTMOBE9J58KGKA8JHXOL5ZMK&marketplace=FLIPKART&srno=b_1_12&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBE9J58KGKA8JHX.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,48,0.29790455814551775,20,543586,,,
Asus Zenfone Max Pro M1 (Blue  64 GB),Asus,-1052695615,Asus Zenfone Max Pro M1 ,https://www.flipkart.com,-389554630,-389554630,-389554630,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,13MP + 5MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1356620469,8999,7379,15599,26082020,https://www.flipkart.com\/asus-zenfone-max-pro-m1-blue-64-gb/p/itmf7gcrdmjh97cv?pid=MOBF7GCRGR2S78XN&lid=LSTMOBF7GCRGR2S78XNPDO4YM&marketplace=FLIPKART&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBF7GCRGR2S78XN.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,31,0.9436536446179501,25,593581,,,
Asus ZenFone Max M2 (Silver  32 GB),Asus,-1052695615,Asus ZenFone Max M2 ,https://www.flipkart.com,2115870230,2115870230,2115870230,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,77039164,7999,7119,12999,26082020,https://www.flipkart.com\/asus-zenfone-max-m2-silver-32-gb/p/itmfdwgbbgr6hthg?pid=MOBFDWGBTYRZRHMN&lid=LSTMOBFDWGBTYRZRHMNVJGCJQ&marketplace=FLIPKART&srno=b_1_14&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBFDWGBTYRZRHMN.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,43,0.7917091657825133,46,960088,,,
Asus Zenfone Max Pro M1 (Blue  64 GB),Asus,-1052695615,Asus Zenfone Max Pro M1 ,https://www.flipkart.com,-389554630,-389554630,-389554630,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,16MP + 5MP | 16MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1356620469,11999,9959,17999,26082020,https://www.flipkart.com\/asus-zenfone-max-pro-m1-blue-64-gb/p/itmf7gcrfnyjmuvu?pid=MOBF7GCRDEKRXQZZ&lid=LSTMOBF7GCRDEKRXQZZWXEPUM&marketplace=FLIPKART&srno=b_1_15&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBF7GCRDEKRXQZZ.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,45,0.19825959817845273,40,750118,,,
Asus Zenfone 4 Selfie (Gold  32 GB),Asus,-1052695615,Asus Zenfone 4 Selfie ,https://www.flipkart.com,-1748809416,-1748809416,-1748809416,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 13MP Front Camera,3000 mAh Battery,Octa Core Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1141708327,10999,9239,10300,26082020,https://www.flipkart.com\/asus-zenfone-4-selfie-gold-32-gb/p/itmex8h6aznvhchy?pid=MOBEWPZFX6USKUW7&lid=LSTMOBEWPZFX6USKUW7RHOJNK&marketplace=FLIPKART&srno=b_1_16&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBEWPZFX6USKUW7.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,42,0.6147804332382448,45,317456,,,
Asus ZenFone 5Z (Midnight Blue  256 GB),Asus,-1052695615,Asus ZenFone 5Z ,https://www.flipkart.com,-778938881,-778938881,-778938881,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,15.75 cm (6.2 inch) Full HD+ Display,12MP + 8MP | 8MP Front Camera,3300 mAh Battery,Qualcomm Snapdragon 845 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1138049926,21999,19799,43999,26082020,https://www.flipkart.com\/asus-zenfone-5z-midnight-blue-256-gb/p/itmf6h76gfhpgdfn?pid=MOBF6H76T4EM2KZF&lid=LSTMOBF6H76T4EM2KZFPY7KX3&marketplace=FLIPKART&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBF6H76T4EM2KZF.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,13,0.27394358136729957,42,488080,,,
Asus ZenFone Max M1 (Gold  32 GB),Asus,-1052695615,Asus ZenFone Max M1 ,https://www.flipkart.com,374338539,374338539,374338539,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1743708967,6499,5264,9599,26082020,https://www.flipkart.com\/asus-zenfone-max-m1-gold-32-gb/p/itmf9fgsb4e6tz5e?pid=MOBF9FGSZYJFZXJA&lid=LSTMOBF9FGSZYJFZXJA3SCMXG&marketplace=FLIPKART&srno=b_1_18&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBF9FGSZYJFZXJA.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,35,0.8849470299133941,41,507403,,,
Asus Zenfone Max Pro M1 (Black  64 GB),Asus,-1052695615,Asus Zenfone Max Pro M1 ,https://www.flipkart.com,-1832446487,-1832446487,-1832446487,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,16MP + 5MP | 16MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1356620469,11999,10439,17999,26082020,https://www.flipkart.com\/asus-zenfone-max-pro-m1-black-64-gb/p/itmf79gxwfs6yt8m?pid=MOBF4UQ9NSFFMH7Z&lid=LSTMOBF4UQ9NSFFMH7ZYQWLHK&marketplace=FLIPKART&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBF4UQ9NSFFMH7Z.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,45,0.5020574297783376,13,256371,,,
Asus Zenfone Max Pro M1 (Black  64 GB),Asus,-1052695615,Asus Zenfone Max Pro M1 ,https://www.flipkart.com,-1832446487,-1832446487,-1832446487,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,13MP + 5MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1356620469,8999,7649,15599,26082020,https://www.flipkart.com\/asus-zenfone-max-pro-m1-black-64-gb/p/itmfd9j755zwxgvv?pid=MOBF3A8UZEZFHKXF&lid=LSTMOBF3A8UZEZFHKXFWPAATA&marketplace=FLIPKART&srno=b_1_20&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBF3A8UZEZFHKXF.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,48,0.33216277458569676,12,553436,,,
Asus ZenFone Max Pro M2 (Blue  64 GB),Asus,-1052695615,Asus ZenFone Max Pro M2 ,https://www.flipkart.com,994225716,994225716,994225716,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 660 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-620358362,13999,11619,19999,26082020,https://www.flipkart.com\/asus-zenfone-max-pro-m2-blue-64-gb/p/itmfb22ghffcepfp?pid=MOBFB22GHZCYAHYV&lid=LSTMOBFB22GHZCYAHYVQGPS01&marketplace=FLIPKART&srno=b_1_21&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBFB22GHZCYAHYV.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,15,0.09690604051791529,41,480210,,,
Asus ZenFone Max Pro M2 (Titanium  64 GB),Asus,-1052695615,Asus ZenFone Max Pro M2 ,https://www.flipkart.com,-527340220,-527340220,-527340220,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 660 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-620358362,13999,13019,19999,26082020,https://www.flipkart.com\/asus-zenfone-max-pro-m2-titanium-64-gb/p/itmfb22gufkbkhkb?pid=MOBFB22GCS2Z2ZDS&lid=LSTMOBFB22GCS2Z2ZDSKUJVGB&marketplace=FLIPKART&srno=b_1_22&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBFB22GCS2Z2ZDS.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,11,0.8538952622935403,48,250768,,,
Asus ZenFone Max M2 (Black  32 GB),Asus,-1052695615,Asus ZenFone Max M2 ,https://www.flipkart.com,-761593461,-761593461,-761593461,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,77039164,7999,6719,12999,26082020,https://www.flipkart.com\/asus-zenfone-max-m2-black-32-gb/p/itmfb22grnygzfy5?pid=MOBFB22G2QB87BZZ&lid=LSTMOBFB22G2QB87BZZCRZP5M&marketplace=FLIPKART&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBFB22G2QB87BZZ.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,36,0.3092515833970294,39,731585,,,
Asus Zenfone Max Pro M1 (Grey  32 GB),Asus,-1052695615,Asus Zenfone Max Pro M1 ,https://www.flipkart.com,170822827,170822827,170822827,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,13MP + 5MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1356620469,7999,7439,13199,26082020,https://www.flipkart.com\/asus-zenfone-max-pro-m1-grey-32-gb/p/itmf4hg4z55waayn?pid=MOBF3A8UMME3H2BZ&lid=LSTMOBF3A8UMME3H2BZPJPNUD&marketplace=FLIPKART&srno=b_1_24&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=4d75ec63-69e8-4772-a2d9-7973d12e9aba.MOBF3A8UMME3H2BZ.SEARCH&ssid=98nkfzbglc0000001598431722802,1,1,26,0.43287575222489205,23,814633,,,
Honor 9S (Black  32 GB),Honor,-1845566728,Honor 9S ,https://www.flipkart.com,1080761172,1080761172,1080761172,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,13.84 cm (5.45 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,3020 mAh Lithium Polymer Battery,MediaTek Helio P22 (MT6762R) Octa Core Processor,1 Year Warranty on Handset  6 Months on Charger and 3 Months on Data Cable Provided by the Manufacturer from Date of Purchase.,Home,Mobiles & Accessories,Mobiles,1913707962,6499,5589,7999,26082020,https://www.flipkart.com\/honor-9s-black-32-gb/p/itm28f81cbab26cc?pid=MOBFTQHFP9F2TTZW&lid=LSTMOBFTQHFP9F2TTZWNKJAU5&marketplace=FLIPKART&srno=b_1_1&otracker=CLP_filters&fm=organic&iid=6e336b38-d711-404d-8949-d1da2ebcfff0.MOBFTQHFP9F2TTZW.SEARCH&ssid=fkkv66kqcw0000001598431723567,1,1,26,0.08080633212890753,39,145370,,,
Honor 9S (Blue  32 GB),Honor,-1845566728,Honor 9S ,https://www.flipkart.com,1405669225,1405669225,1405669225,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,13.84 cm (5.45 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,3020 mAh Lithium Polymer Battery,MediaTek Helio P22 (MT6762R) Octa Core Processor,1 Year Warranty on Handset  6 Months on Charger and 3 Months on Data Cable Provided by the Manufacturer from Date of Purchase.,Home,Mobiles & Accessories,Mobiles,1913707962,6499,5979,7999,26082020,https://www.flipkart.com\/honor-9s-blue-32-gb/p/itm28f81cbab26cc?pid=MOBFTQHFZ7QKQAZG&lid=LSTMOBFTQHFZ7QKQAZGUYWKV8&marketplace=FLIPKART&srno=b_1_2&otracker=CLP_filters&fm=organic&iid=6e336b38-d711-404d-8949-d1da2ebcfff0.MOBFTQHFZ7QKQAZG.SEARCH&ssid=fkkv66kqcw0000001598431723567,1,1,31,0.225300546135783,49,948586,,,
Honor 9X (Midnight Black  128 GB),Honor,-1845566728,Honor 9X ,https://www.flipkart.com,-1871813232,-1871813232,-1871813232,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Lithium Polymer Battery,Kirin 710F Processor,Pop Up AI Selfie camera with Full View Display,Home,Mobiles & Accessories,Mobiles,-2099027743,16999,16149,19999,26082020,https://www.flipkart.com\/honor-9x-midnight-black-128-gb/p/itmc8ed4034d23a3?pid=MOBFN6X8TMX7PDR3&lid=LSTMOBFN6X8TMX7PDR3DM94MX&marketplace=FLIPKART&srno=b_1_3&otracker=CLP_filters&fm=organic&iid=6e336b38-d711-404d-8949-d1da2ebcfff0.MOBFN6X8TMX7PDR3.SEARCH&ssid=fkkv66kqcw0000001598431723567,1,1,26,0.9032873987051399,26,692025,Brand Warranty of 1 Year Available for Mobile and 6 Months for USB Adapter and 3 Months for Data Cable,,
Honor 9X (Midnight Black  128 GB),Honor,-1845566728,Honor 9X ,https://www.flipkart.com,-1871813232,-1871813232,-1871813232,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Lithium Polymer Battery,Kirin 710F Processor,Pop Up AI Selfie camera with Full View Display,Home,Mobiles & Accessories,Mobiles,-2099027743,15999,14719, Off on Exchange,26082020,https://www.flipkart.com\/honor-9x-midnight-black-128-gb/p/itmc8ed4034d23a3?pid=MOBFN6X8FCDFNTN7&lid=LSTMOBFN6X8FCDFNTN7KHVKP1&marketplace=FLIPKART&srno=b_1_4&otracker=CLP_filters&fm=organic&iid=6e336b38-d711-404d-8949-d1da2ebcfff0.MOBFN6X8FCDFNTN7.SEARCH&ssid=fkkv66kqcw0000001598431723567,1,1,37,0.26109735514208576,41,274061,Brand Warranty of 1 Year Available for Mobile and 6 Months for USB Adapter and 3 Months for Data Cable,,
Honor 9X (Sapphire Blue  128 GB),Honor,-1845566728,Honor 9X ,https://www.flipkart.com,-1991328759,-1991328759,-1991328759,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Lithium Polymer Battery,Kirin 710F Processor,Pop Up AI Selfie camera with Full View Display,Home,Mobiles & Accessories,Mobiles,-2099027743,16999,15469,19999,26082020,https://www.flipkart.com\/honor-9x-sapphire-blue-128-gb/p/itmc8ed4034d23a3?pid=MOBFN6X8VGPDG2TC&lid=LSTMOBFN6X8VGPDG2TCOLHIMB&marketplace=FLIPKART&srno=b_1_5&otracker=CLP_filters&fm=organic&iid=6e336b38-d711-404d-8949-d1da2ebcfff0.MOBFN6X8VGPDG2TC.SEARCH&ssid=fkkv66kqcw0000001598431723567,1,1,19,0.08947350364017503,41,244467,Brand Warranty of 1 Year Available for Mobile and 6 Months for USB Adapter and 3 Months for Data Cable,,
Honor 9X (Sapphire Blue  128 GB),Honor,-1845566728,Honor 9X ,https://www.flipkart.com,-1991328759,-1991328759,-1991328759,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Lithium Polymer Battery,Kirin 710F Processor,Pop Up AI Selfie camera with Full View Display,Home,Mobiles & Accessories,Mobiles,-2099027743,15999,15039,14200,26082020,https://www.flipkart.com\/honor-9x-sapphire-blue-128-gb/p/itmc8ed4034d23a3?pid=MOBFN6X8YZANAZYC&lid=LSTMOBFN6X8YZANAZYCLR5XYR&marketplace=FLIPKART&srno=b_1_6&otracker=CLP_filters&fm=organic&iid=6e336b38-d711-404d-8949-d1da2ebcfff0.MOBFN6X8YZANAZYC.SEARCH&ssid=fkkv66kqcw0000001598431723567,1,1,18,0.95771076746324,14,684534,Brand Warranty of 1 Year Available for Mobile and 6 Months for USB Adapter and 3 Months for Data Cable,,
Honor 20 (Midnight Black  128 GB),Honor,-1845566728,Honor 20 ,https://www.flipkart.com,799586437,799586437,799586437,6 GB RAM | 128 GB ROM,15.9 cm (6.26 inch) Display,48MP + 2MP + 16MP | 32MP Front Camera,3750 mAh Battery,HiSilicon Kirin 980 Processor,Brand Warranty of 1 Year Available for Mobile  6 Months for Battery  3 Months for Adapter and Data Cable,Home,Mobiles & Accessories,Mobiles,642612674,22999,19779,35999,26082020,https://www.flipkart.com\/honor-20-midnight-black-128-gb/p/itmfggkavk6yua6x?pid=MOBFGGKA3ZDTJJZG&lid=LSTMOBFGGKA3ZDTJJZGEJXD8Y&marketplace=FLIPKART&srno=b_1_7&otracker=CLP_filters&fm=organic&iid=6e336b38-d711-404d-8949-d1da2ebcfff0.MOBFGGKA3ZDTJJZG.SEARCH&ssid=fkkv66kqcw0000001598431723567,1,1,20,0.6252835933570181,24,299552,,,
Honor 9N (Sapphire Blue  64 GB),Honor,-1845566728,Honor 9N ,https://www.flipkart.com,2019029509,2019029509,2019029509,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,-382668032,15999,13279,14200,26082020,https://www.flipkart.com\/honor-9n-sapphire-blue-64-gb/p/itmf9pgsehv6nmss?pid=MOBF6NARU2TTTXBG&lid=LSTMOBF6NARU2TTTXBG35MWZK&marketplace=FLIPKART&srno=b_1_8&otracker=CLP_filters&fm=organic&iid=6e336b38-d711-404d-8949-d1da2ebcfff0.MOBF6NARU2TTTXBG.SEARCH&ssid=fkkv66kqcw0000001598431723567,1,1,31,0.23335518504621022,28,223394,,,
Honor 10 Lite (Midnight Black  32 GB),Honor,-1845566728,Honor 10 Lite ,https://www.flipkart.com,392347286,392347286,392347286,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.77 cm (6.21 inch) Full HD+ Display,13MP + 2MP | 24MP Front Camera,3400 mAh Lithium Polymer Battery,Kirin 710 2.2GHz Octa Core Processor,Brand Warranty of 1 Year Available for Mobile  6 Months for Battery and Charger  3 Months for Data Cable,Home,Mobiles & Accessories,Mobiles,-167745682,13999,12039,12850,26082020,https://www.flipkart.com\/honor-10-lite-midnight-black-32-gb/p/itmfcskyfwjeaafh?pid=MOBFEMY3GVMZPGFK&lid=LSTMOBFEMY3GVMZPGFK28GQTB&marketplace=FLIPKART&srno=b_1_9&otracker=CLP_filters&fm=organic&iid=6e336b38-d711-404d-8949-d1da2ebcfff0.MOBFEMY3GVMZPGFK.SEARCH&ssid=fkkv66kqcw0000001598431723567,1,1,15,0.701149648900848,28,522106,,,
Honor 9N (Midnight Black  64 GB),Honor,-1845566728,Honor 9N ,https://www.flipkart.com,-480882485,-480882485,-480882485,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,-382668032,15999,14719,14200,26082020,https://www.flipkart.com\/honor-9n-midnight-black-64-gb/p/itmf9pgsehv6nmss?pid=MOBF6NARF4GYZXG9&lid=LSTMOBF6NARF4GYZXG9XF6YYF&marketplace=FLIPKART&srno=b_1_10&otracker=CLP_filters&fm=organic&iid=6e336b38-d711-404d-8949-d1da2ebcfff0.MOBF6NARF4GYZXG9.SEARCH&ssid=fkkv66kqcw0000001598431723567,1,1,23,0.048919588049791796,48,136598,,,
Honor 9N (Midnight Black  128 GB),Honor,-1845566728,Honor 9N ,https://www.flipkart.com,844900856,844900856,844900856,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,-382668032,19999,18399,14200,26082020,https://www.flipkart.com\/honor-9n-midnight-black-128-gb/p/itmf9pgsehv6nmss?pid=MOBF6NARRFGSJDME&lid=LSTMOBF6NARRFGSJDME0IKF86&marketplace=FLIPKART&srno=b_1_11&otracker=CLP_filters&fm=organic&iid=6e336b38-d711-404d-8949-d1da2ebcfff0.MOBF6NARRFGSJDME.SEARCH&ssid=fkkv66kqcw0000001598431723567,1,1,30,0.8907727497131563,11,923485,,,
