ItemName,Brand,BrandHash,ProductName,CompanyURL,ItemHash,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,Cat_0,Cat_1,Cat_2,ProductHash,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue,feature_6,feature_7,feature_8
Asus Zenfone Max Pro M1 (Black  64 GB),Asus,508774799,Asus Zenfone Max Pro M1 ,https://www.flipkart.com,1642414228,1642414228,1642414228,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,13MP + 5MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,535993810,8999,8369,15599,14082020,https://www.flipkart.com\/asus-zenfone-max-pro-m1-black-64-gb/p/itmfd9j755zwxgvv?pid=MOBF3A8UZEZFHKXF&lid=LSTMOBF3A8UZEZFHKXFWPAATA&marketplace=FLIPKART&srno=b_1_8&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBF3A8UZEZFHKXF.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,23,0.1648628448200964,17,884533,,,
Asus Zenfone Max Pro M1 (Grey  32 GB),Asus,508774799,Asus Zenfone Max Pro M1 ,https://www.flipkart.com,123555407,123555407,123555407,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,13MP + 5MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,535993810,7999,7039,13199,14082020,https://www.flipkart.com\/asus-zenfone-max-pro-m1-grey-32-gb/p/itmf4hg4z55waayn?pid=MOBF3A8UMME3H2BZ&lid=LSTMOBF3A8UMME3H2BZPJPNUD&marketplace=FLIPKART&srno=b_1_9&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBF3A8UMME3H2BZ.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,36,0.369497215464224,12,101241,,,
Asus Zenfone 4 Selfie (Black  32 GB),Asus,508774799,Asus Zenfone 4 Selfie ,https://www.flipkart.com,-1087632403,-1087632403,-1087632403,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 13MP Front Camera,3000 mAh Battery,Octa Core Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1562168167,10999,10119,10350,14082020,https://www.flipkart.com\/asus-zenfone-4-selfie-black-32-gb/p/itmexpyeuxahpqum?pid=MOBEWPZFNAVKRMBR&lid=LSTMOBEWPZFNAVKRMBR67S9JK&marketplace=FLIPKART&srno=b_1_10&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBEWPZFNAVKRMBR.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,15,0.5138261003944187,33,198923,,,
Asus ZenFone Max M1 (Gold  32 GB),Asus,508774799,Asus ZenFone Max M1 ,https://www.flipkart.com,1824250177,1824250177,1824250177,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1446318584,6499,6174,9599,14082020,https://www.flipkart.com\/asus-zenfone-max-m1-gold-32-gb/p/itmf9fgsb4e6tz5e?pid=MOBF9FGSZYJFZXJA&lid=LSTMOBF9FGSZYJFZXJA3SCMXG&marketplace=FLIPKART&srno=b_1_11&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBF9FGSZYJFZXJA.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,33,0.5679999792749335,37,347906,,,
Asus Zenfone Max Pro M1 (Black  64 GB),Asus,508774799,Asus Zenfone Max Pro M1 ,https://www.flipkart.com,1642414228,1642414228,1642414228,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.21 cm (5.99 inch) Full HD+ Display,16MP + 5MP | 16MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 636 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,535993810,11999,9719,17999,14082020,https://www.flipkart.com\/asus-zenfone-max-pro-m1-black-64-gb/p/itmf79gxwfs6yt8m?pid=MOBF4UQ9NSFFMH7Z&lid=LSTMOBF4UQ9NSFFMH7ZYQWLHK&marketplace=FLIPKART&srno=b_1_12&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBF4UQ9NSFFMH7Z.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,12,0.9500703527377737,22,898745,,,
Asus ZenFone Max M2 (Blue  32 GB),Asus,508774799,Asus ZenFone Max M2 ,https://www.flipkart.com,-525762248,-525762248,-525762248,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1245790952,7999,7119,12999,14082020,https://www.flipkart.com\/asus-zenfone-max-m2-blue-32-gb/p/itmfb22ghjtyxzg6?pid=MOBFB22GCGFSFMJB&lid=LSTMOBFB22GCGFSFMJBUNEAUR&marketplace=FLIPKART&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBFB22GCGFSFMJB.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,43,0.7594386051193017,37,941417,,,
Asus ZenFone Max M2 (Blue  64 GB),Asus,508774799,Asus ZenFone Max M2 ,https://www.flipkart.com,1837618916,1837618916,1837618916,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1245790952,8999,8189,14999,14082020,https://www.flipkart.com\/asus-zenfone-max-m2-blue-64-gb/p/itmfb22gfnqzrh6y?pid=MOBFB22GNSYGGMJQ&lid=LSTMOBFB22GNSYGGMJQOFR5DT&marketplace=FLIPKART&srno=b_1_14&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBFB22GNSYGGMJQ.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,46,0.7881744531852957,13,640267,,,
Asus ZenFone 5Z (Meteor Silver  128 GB),Asus,508774799,Asus ZenFone 5Z ,https://www.flipkart.com,1122835758,1122835758,1122835758,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,15.75 cm (6.2 inch) Full HD+ Display,12MP + 8MP | 8MP Front Camera,3300 mAh Battery,Qualcomm Snapdragon 845 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-2035957141,18999,15769,36299,14082020,https://www.flipkart.com\/asus-zenfone-5z-meteor-silver-128-gb/p/itmf5g47gv3n7zxy?pid=MOBF5G47FNTNGXXE&lid=LSTMOBF5G47FNTNGXXEOIDWAH&marketplace=FLIPKART&srno=b_1_15&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBF5G47FNTNGXXE.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,42,0.9097127677113142,27,801885,,,
Asus ZenFone Max M2 (Black  32 GB),Asus,508774799,Asus ZenFone Max M2 ,https://www.flipkart.com,776859582,776859582,776859582,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1245790952,7999,6719,12999,14082020,https://www.flipkart.com\/asus-zenfone-max-m2-black-32-gb/p/itmfb22grnygzfy5?pid=MOBFB22G2QB87BZZ&lid=LSTMOBFB22G2QB87BZZCRZP5M&marketplace=FLIPKART&srno=b_1_16&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBFB22G2QB87BZZ.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,21,0.6694122044936939,34,723750,,,
Asus ZenFone Max M1 (Black  32 GB),Asus,508774799,Asus ZenFone Max M1 ,https://www.flipkart.com,1216025839,1216025839,1216025839,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1446318584,6499,5264,9599,14082020,https://www.flipkart.com\/asus-zenfone-max-m1-black-32-gb/p/itmfd9gq5x4khdef?pid=MOBF9FGSWNQNH3YZ&lid=LSTMOBF9FGSWNQNH3YZWLEFDB&marketplace=FLIPKART&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBF9FGSWNQNH3YZ.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,31,0.9136815470976715,47,781478,,,
Asus ZenFone Max M2 (Black  64 GB),Asus,508774799,Asus ZenFone Max M2 ,https://www.flipkart.com,-931363411,-931363411,-931363411,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1245790952,8999,7739,14999,14082020,https://www.flipkart.com\/asus-zenfone-max-m2-black-64-gb/p/itmfb22gcq5detk3?pid=MOBFB22GF3VVPZZE&lid=LSTMOBFB22GF3VVPZZERIJV0K&marketplace=FLIPKART&srno=b_1_18&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBFB22GF3VVPZZE.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,47,0.10060047186992493,33,548676,,,
Asus ZenFone Max Pro M2 (Blue  32 GB),Asus,508774799,Asus ZenFone Max Pro M2 ,https://www.flipkart.com,659869604,659869604,659869604,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 660 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-32167787,9999,8999,15999,14082020,https://www.flipkart.com\/asus-zenfone-max-pro-m2-blue-32-gb/p/itmfb22gjfzty4am?pid=MOBFB22GBSBNYM9Y&lid=LSTMOBFB22GBSBNYM9YM5ZCNR&marketplace=FLIPKART&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBFB22GBSBNYM9Y.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,43,0.3360081671076194,35,742170,,,
Asus Zenfone 3s Max (Black  32 GB),Asus,508774799,Asus Zenfone 3s Max ,https://www.flipkart.com,223631831,223631831,223631831,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 8MP Front Camera,5000 mAh Polymer Battery,Octa Core Processor MediaTek MT6750  1.5GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1036009529,14999,13949,13450,14082020,https://www.flipkart.com\/asus-zenfone-3s-max-black-32-gb/p/itmeqrytx9err2hm?pid=MOBEQRYTF3GWU6FV&lid=LSTMOBEQRYTF3GWU6FVRNNZQE&marketplace=FLIPKART&srno=b_1_20&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBEQRYTF3GWU6FV.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,48,0.5665677360774116,40,688858,,,
Asus ZenFone Max M2 (Silver  32 GB),Asus,508774799,Asus ZenFone Max M2 ,https://www.flipkart.com,203272593,203272593,203272593,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1245790952,7999,7199,12999,14082020,https://www.flipkart.com\/asus-zenfone-max-m2-silver-32-gb/p/itmfdwgbbgr6hthg?pid=MOBFDWGBTYRZRHMN&lid=LSTMOBFDWGBTYRZRHMNVJGCJQ&marketplace=FLIPKART&srno=b_1_21&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBFDWGBTYRZRHMN.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,28,0.6305369080786517,46,757009,,,
Asus ROG Phone II (Black  128 GB),Asus,508774799,Asus ROG Phone II ,https://www.flipkart.com,-1583180791,-1583180791,-1583180791,8 GB RAM | 128 GB ROM,16.74 cm (6.59 inch) Full HD+ Display,48MP + 13MP | 24MP Front Camera,6000 mAh Battery,Qualcomm Snapdragon 855 Plus Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1339154191,39999,32399,40999,14082020,https://www.flipkart.com\/asus-rog-phone-ii-black-128-gb/p/itm99be8e028a908?pid=MOBFK5TPW6UFVZGR&lid=LSTMOBFK5TPW6UFVZGRIIBD2S&marketplace=FLIPKART&srno=b_1_22&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBFK5TPW6UFVZGR.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,23,0.40616399467653674,26,394452,,,
Asus ZenFone 5Z (Midnight Blue  64 GB),Asus,508774799,Asus ZenFone 5Z ,https://www.flipkart.com,678587863,678587863,678587863,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.75 cm (6.2 inch) Full HD+ Display,12MP + 8MP | 8MP Front Camera,3300 mAh Battery,Qualcomm Snapdragon 845 Octa Core Processor,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-2035957141,16999,14109,32999,14082020,https://www.flipkart.com\/asus-zenfone-5z-midnight-blue-64-gb/p/itmf5g475gajum8r?pid=MOBF5G47PUPQ8YDW&lid=LSTMOBF5G47PUPQ8YDWVQ8PLV&marketplace=FLIPKART&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBF5G47PUPQ8YDW.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,39,0.7006129855378578,40,965999,,,
Asus 6Z (Silver  256 GB),Asus,508774799,Asus 6Z ,https://www.flipkart.com,-814221625,-814221625,-814221625,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP | 48MP + 13MP Dual Front Camera,5000 mAh Battery,Qualcomm SD 855 Processor,Flip Camera,Home,Mobiles & Accessories,Mobiles,-2066859904,34999,32549,43999,14082020,https://www.flipkart.com\/asus-6z-silver-256-gb/p/itmfg5hgggjkkcgm?pid=MOBFG5HFTURZE5JH&lid=LSTMOBFG5HFTURZE5JHUSI5AN&marketplace=FLIPKART&srno=b_1_24&otracker=nmenu_sub_Electronics_0_Asus&fm=organic&iid=9f12e7a4-f25b-4357-ac51-e9d8caee24ea.MOBFG5HFTURZE5JH.SEARCH&ssid=s4a4m3tdhs0000001597381649819,1,1,16,0.9117964203035486,35,283229,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,
Honor 9S (Black  32 GB),Honor,-1953850470,Honor 9S ,https://www.flipkart.com,2048592603,2048592603,2048592603,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,13.84 cm (5.45 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,3020 mAh Lithium Polymer Battery,MediaTek Helio P22 (MT6762R) Octa Core Processor,1 Year Warranty on Handset  6 Months on Charger and 3 Months on Data Cable Provided by the Manufacturer from Date of Purchase.,Home,Mobiles & Accessories,Mobiles,9798616,6499,6109,7999,14082020,https://www.flipkart.com\/honor-9s-black-32-gb/p/itm28f81cbab26cc?pid=MOBFTQHFP9F2TTZW&lid=LSTMOBFTQHFP9F2TTZWNKJAU5&marketplace=FLIPKART&srno=b_1_1&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBFTQHFP9F2TTZW.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,15,0.41123496090305245,28,686017,,,
Honor 9S (Blue  32 GB),Honor,-1953850470,Honor 9S ,https://www.flipkart.com,-807234124,-807234124,-807234124,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,13.84 cm (5.45 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,3020 mAh Lithium Polymer Battery,MediaTek Helio P22 (MT6762R) Octa Core Processor,1 Year Warranty on Handset  6 Months on Charger and 3 Months on Data Cable Provided by the Manufacturer from Date of Purchase.,Home,Mobiles & Accessories,Mobiles,9798616,6499,6174,7999,14082020,https://www.flipkart.com\/honor-9s-blue-32-gb/p/itm28f81cbab26cc?pid=MOBFTQHFZ7QKQAZG&lid=LSTMOBFTQHFZ7QKQAZGUYWKV8&marketplace=FLIPKART&srno=b_1_2&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBFTQHFZ7QKQAZG.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,34,0.1263138623334591,29,297876,,,
Honor 9X (Midnight Black  128 GB),Honor,-1953850470,Honor 9X ,https://www.flipkart.com,435680464,435680464,435680464,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Lithium Polymer Battery,Kirin 710F Processor,Pop Up AI Selfie camera with Full View Display,Home,Mobiles & Accessories,Mobiles,406681360,16999,14959,19999,14082020,https://www.flipkart.com\/honor-9x-midnight-black-128-gb/p/itmc8ed4034d23a3?pid=MOBFN6X8TMX7PDR3&lid=LSTMOBFN6X8TMX7PDR3DM94MX&marketplace=FLIPKART&srno=b_1_3&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBFN6X8TMX7PDR3.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,12,0.6036944107429978,19,912004,Brand Warranty of 1 Year Available for Mobile and 6 Months for USB Adapter and 3 Months for Data Cable,,
Honor 9X (Midnight Black  128 GB),Honor,-1953850470,Honor 9X ,https://www.flipkart.com,435680464,435680464,435680464,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Lithium Polymer Battery,Kirin 710F Processor,Pop Up AI Selfie camera with Full View Display,Home,Mobiles & Accessories,Mobiles,406681360,15999,12959, Off on Exchange,14082020,https://www.flipkart.com\/honor-9x-midnight-black-128-gb/p/itmc8ed4034d23a3?pid=MOBFN6X8FCDFNTN7&lid=LSTMOBFN6X8FCDFNTN7KHVKP1&marketplace=FLIPKART&srno=b_1_4&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBFN6X8FCDFNTN7.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,28,0.3714559143258276,17,753042,Brand Warranty of 1 Year Available for Mobile and 6 Months for USB Adapter and 3 Months for Data Cable,,
Honor 9X (Sapphire Blue  128 GB),Honor,-1953850470,Honor 9X ,https://www.flipkart.com,1996634269,1996634269,1996634269,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Lithium Polymer Battery,Kirin 710F Processor,Pop Up AI Selfie camera with Full View Display,Home,Mobiles & Accessories,Mobiles,406681360,16999,16149,19999,14082020,https://www.flipkart.com\/honor-9x-sapphire-blue-128-gb/p/itmc8ed4034d23a3?pid=MOBFN6X8VGPDG2TC&lid=LSTMOBFN6X8VGPDG2TCOLHIMB&marketplace=FLIPKART&srno=b_1_5&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBFN6X8VGPDG2TC.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,35,0.089306966198053,24,790957,Brand Warranty of 1 Year Available for Mobile and 6 Months for USB Adapter and 3 Months for Data Cable,,
Honor 9X (Sapphire Blue  128 GB),Honor,-1953850470,Honor 9X ,https://www.flipkart.com,1996634269,1996634269,1996634269,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Lithium Polymer Battery,Kirin 710F Processor,Pop Up AI Selfie camera with Full View Display,Home,Mobiles & Accessories,Mobiles,406681360,15999,14879,13450,14082020,https://www.flipkart.com\/honor-9x-sapphire-blue-128-gb/p/itmc8ed4034d23a3?pid=MOBFN6X8YZANAZYC&lid=LSTMOBFN6X8YZANAZYCLR5XYR&marketplace=FLIPKART&srno=b_1_6&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBFN6X8YZANAZYC.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,49,0.7113802898084005,49,657300,Brand Warranty of 1 Year Available for Mobile and 6 Months for USB Adapter and 3 Months for Data Cable,,
Honor 20 (Midnight Black  128 GB),Honor,-1953850470,Honor 20 ,https://www.flipkart.com,1941055352,1941055352,1941055352,6 GB RAM | 128 GB ROM,15.9 cm (6.26 inch) Display,48MP + 2MP + 16MP | 32MP Front Camera,3750 mAh Battery,HiSilicon Kirin 980 Processor,Brand Warranty of 1 Year Available for Mobile  6 Months for Battery  3 Months for Adapter and Data Cable,Home,Mobiles & Accessories,Mobiles,-1860076186,22999,20929,35999,14082020,https://www.flipkart.com\/honor-20-midnight-black-128-gb/p/itmfggkavk6yua6x?pid=MOBFGGKA3ZDTJJZG&lid=LSTMOBFGGKA3ZDTJJZGEJXD8Y&marketplace=FLIPKART&srno=b_1_7&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBFGGKA3ZDTJJZG.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,43,0.2501706129589868,22,537170,,,
Honor 20 (Sapphire Blue  128 GB),Honor,-1953850470,Honor 20 ,https://www.flipkart.com,2027191481,2027191481,2027191481,6 GB RAM | 128 GB ROM,15.9 cm (6.26 inch) Display,48MP + 2MP + 16MP | 32MP Front Camera,3750 mAh Battery,HiSilicon Kirin 980 Processor,Brand Warranty of 1 Year Available for Mobile  6 Months for Battery  3 Months for Adapter and Data Cable,Home,Mobiles & Accessories,Mobiles,-1860076186,22999,18859,35999,14082020,https://www.flipkart.com\/honor-20-sapphire-blue-128-gb/p/itmfggkavk6yua6x?pid=MOBFGGKATZVPG7RH&lid=LSTMOBFGGKATZVPG7RH9EXXYB&marketplace=FLIPKART&srno=b_1_8&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBFGGKATZVPG7RH.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,38,0.5904502248052801,28,723161,,,
Honor 9x Pro (Midnight Black  256 GB),Honor,-1953850470,Honor 9x Pro ,https://www.flipkart.com,568108523,568108523,568108523,6 GB RAM | 256 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Li-polymer Battery,Kirin 810 (7 nm Chipset with NPU) Processor,1 Year Warranty on Handset  6 Months on Charger and 3 Months on Data Cable Provided by the Manufacturer from Date of Purchase.,Home,Mobiles & Accessories,Mobiles,-1850588664,17999,14579,18999,14082020,https://www.flipkart.com\/honor-9x-pro-midnight-black-256-gb/p/itm88a8595890a83?pid=MOBFPTF5X576JV3B&lid=LSTMOBFPTF5X576JV3BJTRCKK&marketplace=FLIPKART&srno=b_1_9&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBFPTF5X576JV3B.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,15,0.6566967372975779,41,118311,,,
Honor 10 Lite (Midnight Black  32 GB),Honor,-1953850470,Honor 10 Lite ,https://www.flipkart.com,-1532873310,-1532873310,-1532873310,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.77 cm (6.21 inch) Full HD+ Display,13MP + 2MP | 24MP Front Camera,3400 mAh Lithium Polymer Battery,Kirin 710 2.2GHz Octa Core Processor,Brand Warranty of 1 Year Available for Mobile  6 Months for Battery and Charger  3 Months for Data Cable,Home,Mobiles & Accessories,Mobiles,-1994941969,13999,12879,13450,14082020,https://www.flipkart.com\/honor-10-lite-midnight-black-32-gb/p/itmfcskyfwjeaafh?pid=MOBFEMY3GVMZPGFK&lid=LSTMOBFEMY3GVMZPGFK28GQTB&marketplace=FLIPKART&srno=b_1_10&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBFEMY3GVMZPGFK.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,31,0.5297493745694251,25,902737,,,
Honor 6 Plus (Black  32 GB),Honor,-1953850470,Honor 6 Plus ,https://www.flipkart.com,1882570082,1882570082,1882570082,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,8MP + 8MP | 8MP Front Camera,3600 mAh Battery,Hisilicon Kirin 925 Cortex-A15 + Cortex-A7 Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,1967047662,26499,25174,13450,14082020,https://www.flipkart.com\/honor-6-plus-black-32-gb/p/itmeuyd8azmuvpz6?pid=MOBE5DYUDJFNFJFM&lid=LSTMOBE5DYUDJFNFJFMJAQFOV&marketplace=FLIPKART&srno=b_1_11&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBE5DYUDJFNFJFM.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,23,0.7522168903349572,10,686032,,,
